Date,Home,Away,Score,Source,Country,Competition,CompetitionType,Tier,League,Season,Stage,Result,DateApprox,SourcePage,SourceFile
2007-11-27,Shakhtar Donetsk,Milan,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Slavia Prague,Steaua București,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Sporting CP,Dynamo Kyiv,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Steaua București,Sevilla,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Valencia,Chelsea,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,VfB Stuttgart,Barcelona,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Werder Bremen,Lazio,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Beşiktaş,Liverpool,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Beşiktaş,Marseille,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,CSKA Moscow,Fenerbahçe,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,CSKA Moscow,PSV Eindhoven,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Dynamo Kyiv,Roma,1-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Dynamo Kyiv,Sporting CP,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Lazio,Olympiacos,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Lazio,Werder Bremen,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Shakhtar Donetsk,Benfica,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Shakhtar Donetsk,Celtic,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Steaua București,Arsenal,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Steaua București,Slavia Prague,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Valencia,Rosenborg,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,Valencia,Schalke 04,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,VfB Stuttgart,Lyon,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-12-11,VfB Stuttgart,Rangers,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2008-02-19,Arsenal,Milan,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,D,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Celtic,Barcelona,2-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Fenerbahçe,Sevilla,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Liverpool,Internazionale,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Lyon,Manchester United,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,D,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Olympiacos,Chelsea,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,D,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Roma,Real Madrid,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-02-19,Schalke 04,Porto,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Barcelona,Celtic,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Chelsea,Olympiacos,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Manchester United,Lyon,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Milan,Arsenal,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Porto,Schalke 04,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Real Madrid,Roma,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-04,Sevilla,Fenerbahçe,2-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-03-11,Internazionale,Liverpool,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Round of 16,H,False,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-01,Arsenal,Liverpool,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,D,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-01,Fenerbahçe,Chelsea,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,H,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-01,Roma,Manchester United,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-01,Schalke 04,Barcelona,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-08,Barcelona,Schalke 04,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-08,Chelsea,Fenerbahçe,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-08,Liverpool,Arsenal,2-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-08,Manchester United,Roma,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Quarter-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-22,Barcelona,Manchester United,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Semi-finals,D,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-22,Liverpool,Chelsea,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Semi-finals,D,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-29,Chelsea,Liverpool,2-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Semi-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-04-29,Manchester United,Barcelona,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Semi-finals,A,True,2007–08_UEFA_Champions_League_knockout_stage,Pasted markdown(20260910-152205).md
2008-05-21,Manchester United,Chelsea,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Final,D,False,2008 UEFA Champions League final,Pasted markdown(20260910-152205).md
