Team,Rating,Games,FirstLeague,FirstTier,FirstMatchDate,EntryRating,IsSeed,Pass,EntryMode,BaseK,NewK,NewGames,SeedModel,RetroGamesN
FK Illichivets,2245,635,Ukrainian Premier League,1,1997-07-09,2332.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ad Sanjoanense,2245,104,Primeira Liga,1,1946-12-01,2285.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vefa Istanbul,2244,422,Süper Lig,1,1959-02-25,2294.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Reus,2242,44,Segunda División,2,2018-08-19,2266,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Apollon Kalamarias,2242,248,Super League Greece,1,1987-09-06,2162.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Mansfield Town,2241,37,League 1,3,2025-08-02,2202.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Etoile Carouge FC,2241,117,Swiss Super League,1,1924-09-23,2352,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Larissa,2241,449,Super League Greece,1,1987-09-06,2320.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Hamilton Academical,2241,1576,Scottish Premiership,1,1906-08-15,2154.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Eendracht Aalst,2241,379,Belgian Pro League,1,1941-10-05,2327.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ross County,2240,367,Scottish Premiership,1,2012-08-04,2295.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Noad Tilburg,2240,102,Eredivisie,1,1957-08-25,2295.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Izmirspor,2240,326,Süper Lig,1,1959-02-21,2370.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Urania Genf,2239,242,Swiss Super League,1,1924-09-30,2410.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ergotelis,2239,278,Super League Greece,1,2004-09-18,2235.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Altinordu Fsg,2239,322,Süper Lig,1,1959-08-30,2219,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Apollon Larisas,2237,166,Super League Greece,1,1988-09-11,2275,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vevey-Sports,2237,130,Swiss Super League,1,1974-03-15,2261.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Concordia Basel,2236,54,Swiss Super League,1,1924-09-30,2221.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Livorno,2236,635,Serie A,1,1929-10-06,2389.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
WSG Radenthein,2235,88,Austrian Bundesliga,1,1967-08-20,2197.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RCS Vervietois,2234,306,Belgian Pro League,1,1900-10-28,2293.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SC Wacker Wien,2234,314,Austrian Bundesliga,1,1952-08-23,2420.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
St. Johnstone,2234,1831,Scottish Premiership,1,1925-08-15,2240.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
East Fife FC,2233,452,Scottish Premiership,1,1930-08-09,2255.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Tuerk Telekom,2233,374,Süper Lig,1,1960-08-28,2267,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Raith Rovers,2232,1126,Scottish Premiership,1,1910-08-17,2213.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
ESV Austria Graz,2232,26,Austrian Bundesliga,1,1955-08-28,2256.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
CS Bienne,2232,717,Swiss Super League,1,1924-09-23,2412.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Fribourg,2231,170,Swiss Super League,1,1924-09-30,2273.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RBC Roosendaal,2231,170,Eredivisie,1,2000-08-20,2297,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Patro Eisden Maasmechelen,2231,30,Belgian Pro League,1,1960-09-04,2259.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FK Kremin,2230,180,Ukrainian Premier League,1,1992-03-07,2253.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KVV Crossing Elewijt,2229,120,Belgian Pro League,1,1969-09-07,2322.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Istanbulspor,2228,794,Süper Lig,1,1959-02-21,2318,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
K Boom FC,2228,108,Belgian Pro League,1,1938-09-04,2271.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Plymouth Argyle,2227,34,League 1,3,2025-08-02,2189.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ao Kerkyra,2227,243,Super League Greece,1,2004-09-19,2231.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Livingston,2225,335,Scottish Premiership,1,2001-07-28,2313.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Karabuekspor,2225,336,Süper Lig,1,1993-08-29,2344.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Belediye Vanspor,2225,170,Süper Lig,1,1994-08-14,2282.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Stal Alchevsk,2224,86,Ukrainian Premier League,1,2000-07-12,2245.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
UD Oliveirense,2224,22,Primeira Liga,1,1945-12-09,2272.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Vorarlberg,2223,32,Austrian Bundesliga,1,1973-08-18,2246.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Grazer SC Straßenbahn,2223,25,Austrian Bundesliga,1,1952-08-24,2254.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vysocina Jihlava,2223,210,Czech First League,1,2005-08-05,2242.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Apollon Athens,2223,170,Super League Greece,1,1994-09-24,2309.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
1 FK Drnovice,2222,300,Czech First League,1,1993-08-15,2224.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vorskla Poltava,2222,60,Ukrainian Premier League,1,2023-08-06,2231.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Athens Kallithea,2221,120,Super League Greece,1,2002-08-25,2209.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Reading,2220,35,League 1,3,2025-08-02,2187.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Naftovik Ukrnafta,2220,48,Ukrainian Premier League,1,1992-03-07,2225.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Stevenage,2220,31,League 1,3,2025-08-02,2185.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Panserraikos,2220,270,Super League Greece,1,1987-09-06,2181.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Academico do Porto,2219,64,Primeira Liga,1,1935-01-20,2239.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kahramanmarasspor,2219,36,Süper Lig,1,1988-08-21,2241.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Locarno,2218,250,Swiss Super League,1,1930-07-06,2313.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Aris,2218,768,Super League Greece,1,1987-09-06,2254.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Black Stars Basel,2216,10,Swiss Super League,1,1931-01-18,2251.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Inhulets Petrove,2215,30,Ukrainian Premier League,1,2024-08-04,2229.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Temp Shepetivka,2214,86,Ukrainian Premier League,1,1992-03-06,2233,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Volyn Lutsk,2213,471,Ukrainian Premier League,1,1992-03-07,2246.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RFC Tilleur Saint Nicolas,2211,90,Belgian Pro League,1,1925-09-13,2184.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Dumbarton FC,2211,499,Scottish Premiership,1,1890-08-16,2266.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Metalurg Zaporizhya,2209,702,Ukrainian Premier League,1,1992-03-07,2259.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
K Berchem Sport Antwerp,2207,575,Belgian Pro League,1,1922-09-10,2307.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Brühl St.Gallen,2207,34,Swiss Super League,1,1924-09-14,2227,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Clyde FC,2207,1912,Scottish Premiership,1,1892-08-20,2161,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
PAS Giannina,2206,443,Super League Greece,1,1990-09-16,2178.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Tavriya Simferopol,2206,681,Ukrainian Premier League,1,1992-03-07,2283.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Mynai,2206,74,Ukrainian Premier League,1,2020-09-13,2194.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Port Vale,2206,38,League 1,3,2025-08-02,2177.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Chornomorets Odesa,2205,797,Ukrainian Premier League,1,1992-03-06,2372.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Veria FC,2205,319,Super League Greece,1,1987-09-06,2242.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Yesildirek SK,2205,58,Süper Lig,1,1961-09-02,2251.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Exeter City,2203,34,League 1,3,2025-08-02,2173.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Adalet Istanbul,2203,52,Süper Lig,1,1959-02-21,2231,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Apollon Smyrnis,2203,327,Super League Greece,1,1988-09-11,2196.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Livyi Bereh,2203,30,Ukrainian Premier League,1,2024-08-04,2221,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Hvzda Cheb,2203,90,Czech First League,1,1993-08-15,2230.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kalamata,2202,166,Super League Greece,1,1995-08-26,2273,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Dukla Prague,2202,370,Czech First League,1,1997-08-03,2216.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Wien,2201,129,Austrian Bundesliga,1,1952-08-23,2266.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Adana Demirspor,2201,623,Süper Lig,1,1960-09-03,2237.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Dunfermline Athletic,2201,1374,Scottish Premiership,1,1926-08-14,2183.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Paneleysiniakos Ao Eleysinas,2201,34,Super League Greece,1,1998-08-23,2219.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Panthrakikos,2198,187,Super League Greece,1,2008-08-30,2181.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Clydebank FC,2196,80,Scottish Premiership,1,1985-08-10,2237.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
1. Simmeringer SC,2196,403,Austrian Bundesliga,1,1952-08-24,2280,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SFK Pierikos Katerini,2195,68,Super League Greece,1,1991-09-01,2190.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ethnikos Asteras,2195,124,Super League Greece,1,1998-08-23,2239.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Dornbirn 1913,2194,52,Austrian Bundesliga,1,1960-08-21,2229.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC La Chaux De Fonds,2194,870,Swiss Super League,1,1924-09-30,2345.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
1 SC Znojmo,2194,30,Czech First League,1,2013-07-19,2206.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Seixal,2193,52,Primeira Liga,1,1963-10-20,2239.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Wohlen,2193,10,Swiss Super League,1,1931-01-11,2237.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ael Kalloni,2192,97,Super League Greece,1,2013-08-19,2278.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Gretna FC,2192,38,Scottish Premiership,1,2007-08-04,2202.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Metalist 1925 Kharkiv,2192,48,Ukrainian Premier League,1,2021-07-25,2202,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Paniliakos FC,2191,230,Super League Greece,1,1995-08-27,2271.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
St Bernards FC,2190,126,Scottish Premiership,1,1893-08-23,2251.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Zeytinburnuspor,2189,162,Süper Lig,1,1989-09-03,2333,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Kharkiv,2189,120,Ukrainian Premier League,1,2005-07-12,2274.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Chmel Blsany,2188,240,Czech First League,1,1998-08-02,2267,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Union Wels,2187,60,Austrian Bundesliga,1,1982-08-21,2264.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Royal Uccle Sport,2187,74,Belgian Pro League,1,1919-09-28,2201.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vorwaerts Steyr,2187,296,Austrian Bundesliga,1,1988-07-23,2334.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Hoverla Uzhgorod,2185,256,Ukrainian Premier League,1,2001-07-07,2233.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Příbram,2185,579,Czech First League,1,1993-08-15,2226.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Pardubice,2185,104,Czech First League,1,2020-08-23,2251.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Zbrojovka Brno,2185,754,Czech First League,1,1993-08-14,2269.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Leyton Orient,2185,154,First Division,1,1962-08-18,2443.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
PFK Niva Vinnitsa,2184,150,Ukrainian Premier League,1,1992-03-07,2269.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Niva Ternopil,2184,296,Ukrainian Premier League,1,1992-03-07,2284.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Zlín,2183,493,Czech First League,1,1993-08-15,2200.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Montreux-Sports,2182,16,Swiss Super League,1,1924-09-23,2224.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FK Bukovina,2182,82,Ukrainian Premier League,1,1992-03-07,2232.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ao Proodeftiki,2181,162,Super League Greece,1,1997-08-31,2215,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Platanias,2180,187,Super League Greece,1,2012-08-25,2247.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Royal Leopold Uccle FC,2180,201,Belgian Pro League,1,1900-10-21,2276.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Doncaster Rovers,2180,37,League 1,3,2025-08-02,2158.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Boness United,2179,38,Scottish Premiership,1,1927-08-13,2197.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Monthey,2179,10,Swiss Super League,1,1931-01-11,2228.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Edessaikos,2178,136,Super League Greece,1,1992-09-06,2219.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Torpedo Zaporizhya,2177,210,Ukrainian Premier League,1,1992-03-07,2252.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Lamia,2175,198,Super League Greece,1,2017-08-19,2265.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Sk Kladno,2168,120,Czech First League,1,2006-07-29,2187.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Arbroath FC,2168,322,Scottish Premiership,1,1935-08-10,2260,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Baden,2166,58,Swiss Super League,1,1985-03-16,2218,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Akratitos Liosion,2166,116,Super League Greece,1,2001-09-23,2222.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Grenchen,2166,733,Swiss Super League,1,1925-01-18,2250.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Airdrieonians,2165,268,Scottish Premiership,1,1917-08-18,2266.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
OFI,2165,793,Super League Greece,1,1987-09-06,2300.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FK Siad Most,2159,90,Czech First League,1,2005-08-07,2236,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
PAS Korinthos,2158,68,Super League Greece,1,1991-09-01,2207.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
České Budějovice,2157,540,Czech First League,1,1993-08-15,2262.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Diagoras GS Rodos,2156,60,Super League Greece,1,1987-09-06,2189.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Stadlau,2155,78,Austrian Bundesliga,1,1954-07-02,2229.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Athinaikos,2153,268,Super League Greece,1,1990-09-16,2227.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Sk Odessa,2153,18,Ukrainian Premier League,1,1992-03-07,2197.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Chur 97,2152,14,Swiss Super League,1,1992-03-01,2211.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
MFK Mikolaiv,2152,116,Ukrainian Premier League,1,1992-03-06,2227.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ionikos Nikea,2150,512,Super League Greece,1,1989-09-17,2210.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vale Of Leven,2149,18,Scottish Premiership,1,1890-08-16,2175.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Walsall,2144,28,League 2,4,2025-08-02,2083.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RESC Brussels,2143,110,Belgian Pro League,1,1908-10-04,2299.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Viktoria Zizkov,2143,420,Czech First League,1,1993-08-14,2267.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KSC Hasselt,2139,34,Belgian Pro League,1,1979-08-29,2195.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Milton Keynes Dons,2137,28,League 2,4,2025-08-02,2079.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Queen Of The South,2135,672,Scottish Premiership,1,1933-08-12,2316.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Cowdenbeath FC,2134,338,Scottish Premiership,1,1925-08-15,2309.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Cowlairs FC,2133,18,Scottish Premiership,1,1890-08-16,2164.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SC Neusiedl See 1919,2128,60,Austrian Bundesliga,1,1982-08-20,2179.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
